period,respondent-name,type-name,value,value-units
2023-01-02T05,Northwest,Solar,-3,megawatthours
2023-01-02T05,"Associated Electric Cooperative, Inc.",Coal,1329,megawatthours
2023-01-02T05,Avista Corporation,Other,114,megawatthours
2023-01-02T05,Florida Municipal Power Pool,Petroleum,0,megawatthours
2023-01-02T05,South Carolina Public Service Authority,Natural gas,780,megawatthours
2023-01-02T05,Nevada Power Company,Coal,214,megawatthours
2023-01-02T05,Southwest,Wind,1820,megawatthours
2023-01-02T05,Florida Power & Light Co.,Other,1888,megawatthours
2023-01-02T05,"Southern Company Services, Inc. - Trans",Natural gas,10754,megawatthours
2023-01-02T05,California Independent System Operator,Coal,3,megawatthours
2023-01-02T05,Portland General Electric Company,Wind,0,megawatthours
2023-01-02T05,Tennessee,Hydro,1464,megawatthours
2023-01-02T05,Mid-Atlantic,Nuclear,33968,megawatthours
2023-01-02T05,Public Service Company of Colorado,Coal,1664,megawatthours
2023-01-02T05,New York,Nuclear,3272,megawatthours
2023-01-02T05,Idaho Power Company,Natural gas,463,megawatthours
2023-01-02T05,Arizona Public Service Company,Coal,1336,megawatthours
2023-01-02T05,Western Area Power Administration - Desert Southwest Region,Wind,63,megawatthours
2023-01-02T05,"Puget Sound Energy, Inc.",Petroleum,0,megawatthours
2023-01-02T05,New York,Coal,0,megawatthours
2023-01-02T05,Salt River Project Agricultural Improvement and Power District,Natural gas,2349,megawatthours
2023-01-02T05,NorthWestern Corporation,Hydro,423,megawatthours
2023-01-02T05,JEA,Petroleum,0,megawatthours
2023-01-02T05,Duke Energy Progress East,Natural gas,982,megawatthours
2023-01-02T05,Tampa Electric Company,Solar,0,megawatthours
2023-01-02T05,Northwest,Hydro,14130,megawatthours
2023-01-02T05,Mid-Atlantic,Natural gas,25872,megawatthours
2023-01-02T05,"Gridforce Energy Management, LLC",Natural gas,1144,megawatthours
2023-01-02T05,"Puget Sound Energy, Inc.",Hydro,181,megawatthours
2023-01-02T05,Seminole Electric Cooperative,Natural gas,463,megawatthours
2023-01-02T05,Bonneville Power Administration,Nuclear,1164,megawatthours
2023-01-02T05,Public Utility District No. 1 of Chelan County,Hydro,1211,megawatthours
2023-01-02T05,Western Area Power Administration - Desert Southwest Region,Natural gas,628,megawatthours
2023-01-02T05,Midwest,Solar,0,megawatthours
2023-01-02T05,Imperial Irrigation District,Natural gas,104,megawatthours
2023-01-02T05,Southwest Power Pool,Wind,9419,megawatthours
2023-01-02T05,California Independent System Operator,Hydro,2894,megawatthours
2023-01-02T05,Southeast,Natural gas,10754,megawatthours
2023-01-02T05,Tennessee,Solar,0,megawatthours
2023-01-02T05,Public Service Company of Colorado,Petroleum,0,megawatthours
2023-01-02T05,Duke Energy Progress West,Natural gas,339,megawatthours
2023-01-02T05,Southwest Power Pool,Natural gas,6589,megawatthours
2023-01-02T05,Duke Energy Progress East,Nuclear,2967,megawatthours
2023-01-02T05,Florida,Petroleum,0,megawatthours
2023-01-02T05,"PJM Interconnection, LLC",Hydro,1235,megawatthours
2023-01-02T05,"Electric Reliability Council of Texas, Inc.",Nuclear,5119,megawatthours
2023-01-02T05,"Southern Company Services, Inc. - Trans",Solar,1,megawatthours
2023-01-02T05,Louisville Gas and Electric Company and Kentucky Utilities Company,Natural gas,636,megawatthours
2023-01-02T05,Southwest,Hydro,369,megawatthours
2023-01-02T05,Southwest Power Pool,Other,37,megawatthours
2023-01-02T05,New York Independent System Operator,Wind,390,megawatthours
2023-01-02T05,Southeast,Other,346,megawatthours
2023-01-02T05,Florida Power & Light Co.,Solar,0,megawatthours
2023-01-02T05,"Midcontinent Independent System Operator, Inc.",Solar,0,megawatthours
2023-01-02T05,NorthWestern Corporation,Petroleum,60,megawatthours
2023-01-02T05,ISO New England,Hydro,982,megawatthours
2023-01-02T05,Florida Municipal Power Pool,Other,17,megawatthours
2023-01-02T05,New England,Wind,455,megawatthours
2023-01-02T05,"Gridforce Energy Management, LLC",Solar,-1,megawatthours
2023-01-02T05,Tennessee,Natural gas,2316,megawatthours
2023-01-02T05,Tampa Electric Company,Other,326,megawatthours
2023-01-02T05,New England,Natural gas,3300,megawatthours
2023-01-02T05,Tennessee,Other,11,megawatthours
2023-01-02T05,Northwest,Natural gas,11986,megawatthours
2023-01-02T05,Public Service Company of New Mexico,Other,7,megawatthours
2023-01-02T05,New York Independent System Operator,Natural gas,4863,megawatthours
2023-01-02T05,Carolinas,Petroleum,0,megawatthours
2023-01-02T05,Gainesville Regional Utilities,Coal,0,megawatthours
2023-01-02T05,"Avangrid Renewables, LLC",Hydro,0,megawatthours
2023-01-02T05,Southeast,Petroleum,-1,megawatthours
2023-01-02T05,United States Lower 48,Coal,73611,megawatthours
2023-01-02T05,Southeast,Nuclear,5872,megawatthours
2023-01-02T05,Florida Municipal Power Pool,Coal,424,megawatthours
2023-01-02T05,Nevada Power Company,Petroleum,0,megawatthours
2023-01-02T05,ISO New England,Natural gas,3300,megawatthours
2023-01-02T05,"Dominion Energy South Carolina, Inc.",Solar,0,megawatthours
2023-01-02T05,Public Service Company of Colorado,Natural gas,2978,megawatthours
2023-01-02T05,PacifiCorp West,Natural gas,0,megawatthours
2023-01-02T05,"PJM Interconnection, LLC",Wind,6055,megawatthours
2023-01-02T05,Northwest,Other,1023,megawatthours
2023-01-02T05,Salt River Project Agricultural Improvement and Power District,Wind,68,megawatthours
2023-01-02T05,Duke Energy Carolinas,Other,12,megawatthours
2023-01-02T05,Turlock Irrigation District,Natural gas,242,megawatthours
2023-01-02T05,Tennessee Valley Authority,Hydro,1464,megawatthours
2023-01-02T05,City of Tallahassee,Solar,0,megawatthours
2023-01-02T05,"Midcontinent Independent System Operator, Inc.",Hydro,1014,megawatthours
2023-01-02T05,"Midcontinent Independent System Operator, Inc.",Other,1110,megawatthours
2023-01-02T05,"Alcoa Power Generating, Inc. - Yadkin Division",Hydro,135,megawatthours
2023-01-02T05,New England,Nuclear,3350,megawatthours
2023-01-02T05,ISO New England,Nuclear,3350,megawatthours
2023-01-02T05,Public Service Company of New Mexico,Solar,-1,megawatthours
2023-01-02T05,Southwest,Nuclear,4007,megawatthours
2023-01-02T05,Mid-Atlantic,Wind,6055,megawatthours
2023-01-02T05,Southwestern Power Administration,Hydro,128,megawatthours
2023-01-02T05,PacifiCorp West,Solar,0,megawatthours
2023-01-02T05,Tennessee,Petroleum,0,megawatthours
2023-01-02T05,Texas,Wind,23886,megawatthours
2023-01-02T05,Carolinas,Hydro,520,megawatthours
2023-01-02T05,"Midcontinent Independent System Operator, Inc.",Natural gas,19313,megawatthours
2023-01-02T05,Avista Corporation,Wind,0,megawatthours
2023-01-02T05,PacifiCorp East,Solar,0,megawatthours
2023-01-02T05,"Electric Reliability Council of Texas, Inc.",Coal,4268,megawatthours
2023-01-02T05,Idaho Power Company,Other,59,megawatthours
2023-01-02T05,Central,Wind,9419,megawatthours
2023-01-02T05,Bonneville Power Administration,Hydro,7104,megawatthours
2023-01-02T05,New York Independent System Operator,Nuclear,3272,megawatthours
2023-01-02T05,Western Area Power Administration - Rocky Mountain Region,Wind,171,megawatthours
2023-01-02T05,"Puget Sound Energy, Inc.",Other,25,megawatthours
2023-01-02T05,ISO New England,Wind,455,megawatthours
2023-01-02T05,Southwest Power Pool,Petroleum,0,megawatthours
2023-01-02T05,Idaho Power Company,Solar,0,megawatthours
2023-01-02T05,California,Wind,3579,megawatthours
2023-01-02T05,Texas,Coal,4268,megawatthours
2023-01-02T05,Portland General Electric Company,Natural gas,950,megawatthours
2023-01-02T05,Tucson Electric Power,Solar,0,megawatthours
2023-01-02T05,"Avangrid Renewables, LLC",Solar,0,megawatthours
2023-01-02T05,Tampa Electric Company,Petroleum,0,megawatthours
2023-01-02T05,Carolinas,Solar,-3,megawatthours
2023-01-02T05,Louisville Gas and Electric Company and Kentucky Utilities Company,Solar,0,megawatthours
2023-01-02T05,United States Lower 48,Hydro,28115,megawatthours
2023-01-02T05,Southwest Power Pool,Nuclear,2039,megawatthours
2023-01-02T05,"PJM Interconnection, LLC",Nuclear,33968,megawatthours
2023-01-02T05,Mid-Atlantic,Solar,8,megawatthours
2023-01-02T05,"Avangrid Renewables, LLC",Natural gas,508,megawatthours
2023-01-02T05,Duke Energy Progress East,Solar,-2,megawatthours
2023-01-02T05,"Electric Reliability Council of Texas, Inc.",Solar,0,megawatthours
2023-01-02T05,ISO New England,Coal,4,megawatthours
2023-01-02T05,"Southern Company Services, Inc. - Trans",Nuclear,5872,megawatthours
2023-01-02T05,Central,Nuclear,2039,megawatthours
2023-01-02T05,Portland General Electric Company,Other,8,megawatthours
2023-01-02T05,Salt River Project Agricultural Improvement and Power District,Nuclear,4007,megawatthours
2023-01-02T05,Texas,Solar,0,megawatthours
2023-01-02T05,Duke Energy Carolinas,Nuclear,7371,megawatthours
2023-01-02T05,"Southern Company Services, Inc. - Trans",Other,346,megawatthours
2023-01-02T05,Nevada Power Company,Nuclear,0,megawatthours
2023-01-02T05,United States Lower 48,Petroleum,1025,megawatthours
2023-01-02T05,Florida Municipal Power Pool,Solar,0,megawatthours
2023-01-02T05,California Independent System Operator,Solar,-15,megawatthours
2023-01-02T05,Florida Power & Light Co.,Nuclear,3749,megawatthours
2023-01-02T05,"Puget Sound Energy, Inc.",Natural gas,479,megawatthours
2023-01-02T05,Midwest,Wind,4456,megawatthours
2023-01-02T05,"Midcontinent Independent System Operator, Inc.",Wind,3911,megawatthours
2023-01-02T05,Arizona Public Service Company,Solar,43,megawatthours
2023-01-02T05,Central,Natural gas,6589,megawatthours
2023-01-02T05,Imperial Irrigation District,Other,428,megawatthours
2023-01-02T05,Duke Energy Progress East,Hydro,19,megawatthours
2023-01-02T05,Public Service Company of New Mexico,Wind,1275,megawatthours
2023-01-02T05,"PJM Interconnection, LLC",Natural gas,25872,megawatthours
2023-01-02T05,Avista Corporation,Natural gas,212,megawatthours
2023-01-02T05,Public Service Company of New Mexico,Hydro,0,megawatthours
2023-01-02T05,City of Tallahassee,Natural gas,298,megawatthours
2023-01-02T05,JEA,Natural gas,429,megawatthours
2023-01-02T05,Louisville Gas and Electric Company and Kentucky Utilities Company,Hydro,40,megawatthours
2023-01-02T05,Public Service Company of Colorado,Solar,-1,megawatthours
2023-01-02T05,NorthWestern Corporation,Natural gas,141,megawatthours
